geoid,name,pct_responsible_exclusion
16083,"Twin Falls County, Idaho",Retained
27153,"Todd County, Minnesota",Retained
27109,"Olmsted County, Minnesota",Retained
13051,"Chatham County, Georgia",Retained
51137,"Orange County, Virginia",Retained
21035,"Calloway County, Kentucky",Retained
26091,"Lenawee County, Michigan",Retained
48245,"Jefferson County, Texas",Retained
35025,"Lea County, New Mexico",Retained
26021,"Berrien County, Michigan",Retained
36067,"Onondaga County, New York",Retained
37171,"Surry County, North Carolina",Retained
39003,"Allen County, Ohio",Retained
26117,"Montcalm County, Michigan",Retained
40001,"Adair County, Oklahoma",Retained
01081,"Lee County, Alabama",Retained
47037,"Davidson County, Tennessee",Retained
01095,"Marshall County, Alabama",Retained
04005,"Coconino County, Arizona",Retained
40097,"Mayes County, Oklahoma",Retained
21231,"Wayne County, Kentucky",Retained
42125,"Washington County, Pennsylvania",Retained
17073,"Henry County, Illinois",Retained
26025,"Calhoun County, Michigan",Retained
39103,"Medina County, Ohio",Retained
45007,"Anderson County, South Carolina",Retained
28145,"Union County, Mississippi",Retained
10001,"Kent County, Delaware",Retained
16019,"Bonneville County, Idaho",Retained
45079,"Richland County, South Carolina",Retained
26121,"Muskegon County, Michigan",Retained
47147,"Robertson County, Tennessee",Retained
55115,"Shawano County, Wisconsin",Retained
26007,"Alpena County, Michigan",Retained
42007,"Beaver County, Pennsylvania",Retained
36101,"Steuben County, New York",Retained
13255,"Spalding County, Georgia",Retained
26065,"Ingham County, Michigan",Retained
02122,"Kenai Peninsula Borough, Alaska",Retained
47069,"Hardeman County, Tennessee",Retained
48249,"Jim Wells County, Texas",Retained
06089,"Shasta County, California",Retained
47143,"Rhea County, Tennessee",Retained
42097,"Northumberland County, Pennsylvania",Retained
49037,"San Juan County, Utah",Retained
45039,"Fairfield County, South Carolina",Retained
47065,"Hamilton County, Tennessee",Retained
26005,"Allegan County, Michigan",Retained
28059,"Jackson County, Mississippi",Retained
18019,"Clark County, Indiana",Retained
39057,"Greene County, Ohio",Retained
13261,"Sumter County, Georgia",Retained
17019,"Champaign County, Illinois",Retained
18093,"Lawrence County, Indiana",Retained
35013,"Doña Ana County, New Mexico",Retained
37051,"Cumberland County, North Carolina",Retained
48449,"Titus County, Texas",Retained
48005,"Angelina County, Texas",Retained
42027,"Centre County, Pennsylvania",Retained
19163,"Scott County, Iowa",Retained
51019,"Bedford County, Virginia",Retained
40143,"Tulsa County, Oklahoma",Retained
50001,"Addison County, Vermont",Retained
53009,"Clallam County, Washington",Retained
48451,"Tom Green County, Texas",Retained
37191,"Wayne County, North Carolina",Retained
37035,"Catawba County, North Carolina",Retained
42107,"Schuylkill County, Pennsylvania",Retained
17163,"St. Clair County, Illinois",Retained
26069,"Iosco County, Michigan",Retained
42117,"Tioga County, Pennsylvania",Retained
36045,"Jefferson County, New York",Retained
02070,"Dillingham Census Area, Alaska",Retained
01115,"St. Clair County, Alabama",Retained
48241,"Jasper County, Texas",Retained
48355,"Nueces County, Texas",Retained
39119,"Muskingum County, Ohio",Retained
27139,"Scott County, Minnesota",Retained
13313,"Whitfield County, Georgia",Retained
24015,"Cecil County, Maryland",Retained
13129,"Gordon County, Georgia",Retained
22053,"Jefferson Davis Parish, Louisiana",Retained
42005,"Armstrong County, Pennsylvania",Retained
36011,"Cayuga County, New York",Retained
42039,"Crawford County, Pennsylvania",Retained
29161,"Phelps County, Missouri",Retained
27165,"Watonwan County, Minnesota",Retained
18011,"Boone County, Indiana",Retained
34041,"Warren County, New Jersey",Retained
36093,"Schenectady County, New York",Retained
13021,"Bibb County, Georgia",Retained
18055,"Greene County, Indiana",Retained
12121,"Suwannee County, Florida",Retained
35061,"Valencia County, New Mexico",Retained
39069,"Henry County, Ohio",Retained
46099,"Minnehaha County, South Dakota",Retained
04003,"Cochise County, Arizona",Retained
40005,"Atoka County, Oklahoma",Retained
21003,"Allen County, Kentucky",Retained
08069,"Larimer County, Colorado",Retained
51041,"Chesterfield County, Virginia",Retained
24510,"Baltimore city, Maryland",Retained
48013,"Atascosa County, Texas",Retained
12113,"Santa Rosa County, Florida",Retained
39097,"Madison County, Ohio",Retained
53019,"Ferry County, Washington",Retained
53017,"Douglas County, Washington",Retained
18141,"St. Joseph County, Indiana",Retained
26141,"Presque Isle County, Michigan",Retained
26017,"Bay County, Michigan",Retained
49013,"Duchesne County, Utah",Retained
37069,"Franklin County, North Carolina",Retained
54061,"Monongalia County, West Virginia",Retained
51680,"Lynchburg city, Virginia",Retained
22099,"St. Martin Parish, Louisiana",Retained
01117,"Shelby County, Alabama",Retained
45043,"Georgetown County, South Carolina",Retained
39015,"Brown County, Ohio",Retained
41071,"Yamhill County, Oregon",Retained
18069,"Huntington County, Indiana",Retained
26031,"Cheboygan County, Michigan",Retained
05065,"Izard County, Arkansas",Retained
26123,"Newaygo County, Michigan",Retained
35043,"Sandoval County, New Mexico",Retained
37167,"Stanly County, North Carolina",Retained
12015,"Charlotte County, Florida",Retained
37135,"Orange County, North Carolina",Retained
53005,"Benton County, Washington",Retained
29061,"Daviess County, Missouri",Retained
22109,"Terrebonne Parish, Louisiana",Retained
55017,"Chippewa County, Wisconsin",Retained
36107,"Tioga County, New York",Retained
28093,"Marshall County, Mississippi",Retained
37091,"Hertford County, North Carolina",Retained
39061,"Hamilton County, Ohio",Retained
39139,"Richland County, Ohio",Retained
12085,"Martin County, Florida",Retained
20059,"Franklin County, Kansas",Retained
12001,"Alachua County, Florida",Retained
21093,"Hardin County, Kentucky",Retained
45019,"Charleston County, South Carolina",Retained
39089,"Licking County, Ohio",Retained
51700,"Newport News city, Virginia",Retained
19045,"Clinton County, Iowa",Retained
05145,"White County, Arkansas",Retained
54049,"Marion County, West Virginia",Retained
39173,"Wood County, Ohio",Retained
45051,"Horry County, South Carolina",Retained
04001,"Apache County, Arizona",Retained
32023,"Nye County, Nevada",Retained
22051,"Jefferson Parish, Louisiana",Retained
18137,"Ripley County, Indiana",Retained
42121,"Venango County, Pennsylvania",Retained
05085,"Lonoke County, Arkansas",Retained
48213,"Henderson County, Texas",Retained
27115,"Pine County, Minnesota",Retained
45091,"York County, South Carolina",Retained
17119,"Madison County, Illinois",Retained
18053,"Grant County, Indiana",Retained
13277,"Tift County, Georgia",Retained
55009,"Brown County, Wisconsin",Retained
39093,"Lorain County, Ohio",Retained
13071,"Colquitt County, Georgia",Retained
36089,"St. Lawrence County, New York",Retained
54029,"Hancock County, West Virginia",Retained
47055,"Giles County, Tennessee",Retained
36065,"Oneida County, New York",Retained
51710,"Norfolk city, Virginia",Retained
39073,"Hocking County, Ohio",Retained
21215,"Spencer County, Kentucky",Retained
29077,"Greene County, Missouri",Retained
55105,"Rock County, Wisconsin",Retained
26079,"Kalkaska County, Michigan",Retained
53021,"Franklin County, Washington",Retained
22103,"St. Tammany Parish, Louisiana",Retained
17081,"Jefferson County, Illinois",Retained
36003,"Allegany County, New York",Retained
05069,"Jefferson County, Arkansas",Retained
10005,"Sussex County, Delaware",Retained
37147,"Pitt County, North Carolina",Retained
48231,"Hunt County, Texas",Retained
29095,"Jackson County, Missouri",Retained
13245,"Richmond County, Georgia",Retained
26151,"Sanilac County, Michigan",Retained
09160,"Northwest Hills Planning Region, Connecticut",Retained
16005,"Bannock County, Idaho",Retained
54069,"Ohio County, West Virginia",Retained
51165,"Rockingham County, Virginia",Retained
19113,"Linn County, Iowa",Retained
12127,"Volusia County, Florida",Retained
18097,"Marion County, Indiana",Retained
13029,"Bryan County, Georgia",Retained
27061,"Itasca County, Minnesota",Retained
19153,"Polk County, Iowa",Retained
36007,"Broome County, New York",Retained
30063,"Missoula County, Montana",Retained
12023,"Columbia County, Florida",Retained
13035,"Butts County, Georgia",Retained
01121,"Talladega County, Alabama",Retained
13187,"Lumpkin County, Georgia",Retained
16001,"Ada County, Idaho",Retained
22087,"St. Bernard Parish, Louisiana",Retained
17099,"LaSalle County, Illinois",Retained
51650,"Hampton city, Virginia",Retained
48323,"Maverick County, Texas",Retained
51083,"Halifax County, Virginia",Retained
40037,"Creek County, Oklahoma",Retained
40141,"Tillman County, Oklahoma",Retained
01051,"Elmore County, Alabama",Retained
41009,"Columbia County, Oregon",Retained
06025,"Imperial County, California",Retained
39005,"Ashland County, Ohio",Retained
48423,"Smith County, Texas",Retained
26063,"Huron County, Michigan",Retained
41011,"Coos County, Oregon",Retained
39063,"Hancock County, Ohio",Retained
42105,"Potter County, Pennsylvania",Retained
27057,"Hubbard County, Minnesota",Retained
05007,"Benton County, Arkansas",Retained
39035,"Cuyahoga County, Ohio",Retained
17161,"Rock Island County, Illinois",Retained
42031,"Clarion County, Pennsylvania",Retained
37071,"Gaston County, North Carolina",Retained
53015,"Cowlitz County, Washington",Retained
37007,"Anson County, North Carolina",Retained
45015,"Berkeley County, South Carolina",Retained
55031,"Douglas County, Wisconsin",Retained
16055,"Kootenai County, Idaho",Retained
20173,"Sedgwick County, Kansas",Retained
36055,"Monroe County, New York",Retained
34007,"Camden County, New Jersey",Retained
37057,"Davidson County, North Carolina",Retained
05115,"Pope County, Arkansas",Retained
35031,"McKinley County, New Mexico",Retained
05125,"Saline County, Arkansas",Retained
26155,"Shiawassee County, Michigan",Retained
01031,"Coffee County, Alabama",Retained
55027,"Dodge County, Wisconsin",Retained
47165,"Sumner County, Tennessee",Retained
13257,"Stephens County, Georgia",Retained
45013,"Beaufort County, South Carolina",Retained
40027,"Cleveland County, Oklahoma",Retained
02170,"Matanuska-Susitna Borough, Alaska",Retained
40065,"Jackson County, Oklahoma",Retained
34033,"Salem County, New Jersey",Retained
13063,"Clayton County, Georgia",Retained
31109,"Lancaster County, Nebraska",Retained
37097,"Iredell County, North Carolina",Retained
42083,"McKean County, Pennsylvania",Retained
01123,"Tallapoosa County, Alabama",Retained
55065,"Lafayette County, Wisconsin",Retained
48133,"Eastland County, Texas",Retained
29027,"Callaway County, Missouri",Retained
36043,"Herkimer County, New York",Retained
22057,"Lafourche Parish, Louisiana",Retained
37093,"Hoke County, North Carolina",Retained
37101,"Johnston County, North Carolina",Retained
48397,"Rockwall County, Texas",Retained
51143,"Pittsylvania County, Virginia",Retained
48203,"Harrison County, Texas",Retained
01049,"DeKalb County, Alabama",Retained
42055,"Franklin County, Pennsylvania",Retained
48055,"Caldwell County, Texas",Retained
08029,"Delta County, Colorado",Retained
35001,"Bernalillo County, New Mexico",Retained
42129,"Westmoreland County, Pennsylvania",Retained
05033,"Crawford County, Arkansas",Retained
55095,"Polk County, Wisconsin",Retained
36097,"Schuyler County, New York",Retained
37081,"Guilford County, North Carolina",Retained
55001,"Adams County, Wisconsin",Retained
37083,"Halifax County, North Carolina",Retained
13115,"Floyd County, Georgia",Retained
12073,"Leon County, Florida",Retained
39049,"Franklin County, Ohio",Retained
08031,"Denver County, Colorado",Retained
39017,"Butler County, Ohio",Retained
42057,"Fulton County, Pennsylvania",Retained
17057,"Fulton County, Illinois",Retained
39165,"Warren County, Ohio",Retained
12017,"Citrus County, Florida",Retained
39151,"Stark County, Ohio",Retained
48001,"Anderson County, Texas",Retained
42019,"Butler County, Pennsylvania",Retained
01103,"Morgan County, Alabama",Retained
29177,"Ray County, Missouri",Retained
36077,"Otsego County, New York",Retained
12031,"Duval County, Florida",Retained
25015,"Hampshire County, Massachusetts",Retained
42133,"York County, Pennsylvania",Retained
45025,"Chesterfield County, South Carolina",Retained
36083,"Rensselaer County, New York",Retained
26159,"Van Buren County, Michigan",Retained
24043,"Washington County, Maryland",Retained
42003,"Allegheny County, Pennsylvania",Retained
18003,"Allen County, Indiana",Retained
48329,"Midland County, Texas",Retained
42111,"Somerset County, Pennsylvania",Retained
27001,"Aitkin County, Minnesota",Retained
13297,"Walton County, Georgia",Retained
08041,"El Paso County, Colorado",Retained
50021,"Rutland County, Vermont",Retained
55111,"Sauk County, Wisconsin",Retained
42115,"Susquehanna County, Pennsylvania",Retained
21209,"Scott County, Kentucky",Retained
37193,"Wilkes County, North Carolina",Retained
49027,"Millard County, Utah",Retained
45041,"Florence County, South Carolina",Retained
29183,"St. Charles County, Missouri",Retained
39007,"Ashtabula County, Ohio",Retained
32019,"Lyon County, Nevada",Retained
37025,"Cabarrus County, North Carolina",Retained
39085,"Lake County, Ohio",Retained
37131,"Northampton County, North Carolina",Retained
26049,"Genesee County, Michigan",Retained
23019,"Penobscot County, Maine",Retained
05143,"Washington County, Arkansas",Retained
48209,"Hays County, Texas",Retained
01089,"Madison County, Alabama",Retained
26023,"Branch County, Michigan",Retained
51550,"Chesapeake city, Virginia",Retained
13149,"Heard County, Georgia",Retained
42109,"Snyder County, Pennsylvania",Retained
26015,"Barry County, Michigan",Retained
29023,"Butler County, Missouri",Retained
37021,"Buncombe County, North Carolina",Retained
47043,"Dickson County, Tennessee",Retained
02090,"Fairbanks North Star Borough, Alaska",Retained
13107,"Emanuel County, Georgia",Retained
37001,"Alamance County, North Carolina",Retained
12061,"Indian River County, Florida",Retained
13275,"Thomas County, Georgia",Retained
08077,"Mesa County, Colorado",Retained
29187,"St. Francois County, Missouri",Retained
23017,"Oxford County, Maine",Retained
23027,"Waldo County, Maine",Retained
55083,"Oconto County, Wisconsin",Retained
18063,"Hendricks County, Indiana",Retained
18089,"Lake County, Indiana",Retained
05131,"Sebastian County, Arkansas",Retained
29047,"Clay County, Missouri",Retained
19103,"Johnson County, Iowa",Retained
18039,"Elkhart County, Indiana",Retained
13175,"Laurens County, Georgia",Retained
55107,"Rusk County, Wisconsin",Retained
53057,"Skagit County, Washington",Retained
12081,"Manatee County, Florida",Retained
42081,"Lycoming County, Pennsylvania",Retained
48091,"Comal County, Texas",Retained
45083,"Spartanburg County, South Carolina",Retained
39129,"Pickaway County, Ohio",Retained
24025,"Harford County, Maryland",Retained
13185,"Lowndes County, Georgia",Retained
26127,"Oceana County, Michigan",Retained
08123,"Weld County, Colorado",Retained
05055,"Greene County, Arkansas",Retained
32007,"Elko County, Nevada",Retained
